t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z
0.363367500,104205.242129166,vr_world,57882,104205.237734125,0.004395333,1,0.168896000,-0.346678000,-0.464372000,0.121247987,-0.514001986,0.848577115,-0.031902409,1,0.353122234,-0.296866572,-0.462654937,0.121247987,-0.514001986,0.848577115,-0.031902409,57960,104205.237734125,0.004395333,1,0.097910900,0.154130000,-0.451375000,0.066341200,-0.860052085,0.502104656,0.061645526,1,0.274268739,0.114309368,-0.510098767,0.066341200,-0.860052085,0.502104656,0.061645526
0.375023459,104205.253785125,vr_world,57882,104205.237734125,0.016051583,1,0.168896000,-0.346678000,-0.464372000,0.121247987,-0.514001986,0.848577115,-0.031902409,1,0.353122234,-0.296866572,-0.462654937,0.121247987,-0.514001986,0.848577115,-0.031902409,57960,104205.237734125,0.016051583,1,0.097910900,0.154130000,-0.451375000,0.066341200,-0.860052085,0.502104656,0.061645526,1,0.274268739,0.114309368,-0.510098767,0.066341200,-0.860052085,0.502104656,0.061645526
0.387127542,104205.265889208,vr_world,57883,104205.256376083,0.009513750,1,0.168827000,-0.350476000,-0.463330000,0.138147326,-0.523486773,0.840253149,-0.029181497,1,0.351546712,-0.295911718,-0.455603603,0.138147326,-0.523486773,0.840253149,-0.029181497,57961,104205.256376083,0.009513750,1,0.098591900,0.153481000,-0.450164000,0.063684030,-0.858300844,0.505745806,0.059035455,1,0.274687578,0.111810106,-0.508388121,0.063684030,-0.858300844,0.505745806,0.059035455
0.399213417,104205.277975083,vr_world,57884,104205.275202458,0.002773083,1,0.167387000,-0.353841000,-0.461157000,0.132829626,-0.531010664,0.836477619,-0.026251810,1,0.349222314,-0.296140973,-0.455673751,0.132829626,-0.531010664,0.836477619,-0.026251810,57962,104205.275202458,0.002773083,1,0.099278100,0.153081000,-0.448604000,0.062641469,-0.854994273,0.511698719,0.056791371,1,0.274879144,0.108744607,-0.506351486,0.062641469,-0.854994273,0.511698719,0.056791371
0.411590500,104205.290352166,vr_world,57884,104205.275202458,0.015150208,1,0.167387000,-0.353841000,-0.461157000,0.132829626,-0.531010664,0.836477619,-0.026251810,1,0.349222314,-0.296140973,-0.455673751,0.132829626,-0.531010664,0.836477619,-0.026251810,57962,104205.275202458,0.015150208,1,0.099278100,0.153081000,-0.448604000,0.062641469,-0.854994273,0.511698719,0.056791371,1,0.274879144,0.108744607,-0.506351486,0.062641469,-0.854994273,0.511698719,0.056791371
0.423748834,104205.302510500,vr_world,57885,104205.293934250,0.008576708,1,0.168632000,-0.357894000,-0.460508000,0.108137387,-0.534163875,0.838218276,-0.019114976,1,0.350260586,-0.299453823,-0.464899707,0.108137387,-0.534163875,0.838218276,-0.019114976,57963,104205.293934250,0.008576708,1,0.100293000,0.152324000,-0.445508000,0.058938752,-0.848441370,0.523421265,0.051996581,1,0.274753204,0.102600218,-0.502318297,0.058938752,-0.848441370,0.523421265,0.051996581
0.436114667,104205.314876333,vr_world,57886,104205.312926291,0.001950584,1,0.163673000,-0.359783000,-0.460409000,0.143802067,-0.518936977,0.841232761,-0.048505901,1,0.346833335,-0.307475356,-0.448591575,0.143802067,-0.518936977,0.841232761,-0.048505901,57964,104205.312926291,0.001950584,1,0.100928000,0.151823000,-0.443636000,0.056389090,-0.844501385,0.530454901,0.047489787,1,0.274759290,0.098732255,-0.499316377,0.056389090,-0.844501385,0.530454901,0.047489787
0.448483292,104205.327244958,vr_world,57886,104205.312926291,0.014319125,1,0.163673000,-0.359783000,-0.460409000,0.143802067,-0.518936977,0.841232761,-0.048505901,1,0.346833335,-0.307475356,-0.448591575,0.143802067,-0.518936977,0.841232761,-0.048505901,57964,104205.312926291,0.014319125,1,0.100928000,0.151823000,-0.443636000,0.056389090,-0.844501385,0.530454901,0.047489787,1,0.274759290,0.098732255,-0.499316377,0.056389090,-0.844501385,0.530454901,0.047489787
0.460320792,104205.339082458,vr_world,57887,104205.330668666,0.008414417,1,0.168165000,-0.364764000,-0.455217000,0.115357011,-0.530491340,0.838915242,-0.038638262,1,0.350485308,-0.308348818,-0.455001048,0.115357011,-0.530491340,0.838915242,-0.038638262,57965,104205.330668666,0.008414417,1,0.101565000,0.151757000,-0.441668000,0.054647385,-0.839315439,0.539206619,0.042655352,1,0.274523686,0.094625357,-0.496051015,0.054647385,-0.839315439,0.539206619,0.042655352
0.470374125,104205.349135791,vr_world,57888,104205.348973458,0.000162667,1,0.168162000,-0.369883000,-0.452627000,0.111893643,-0.517755891,0.847483605,-0.034353890,1,0.352072103,-0.318909508,-0.454107460,0.111893643,-0.517755891,0.847483605,-0.034353890,57966,104205.348973458,0.000162667,1,0.103404000,0.150903000,-0.438128000,0.050807751,-0.829597757,0.555029477,0.033591865,1,0.274521905,0.086405980,-0.490041650,0.050807751,-0.829597757,0.555029477,0.033591865
