t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z,right_gripper_angle_rad,left_gripper_angle_rad
0.412046708,130778.273956583,vr_world,5322,130778.261229625,0.012727375,1,0.789769000,0.681228000,-0.056707600,0.065588634,-0.420024797,-0.904299596,0.038981302,1,0.760270005,0.496738372,-0.095653931,0.065588634,-0.420024797,-0.904299596,0.038981302,5668,130778.261229625,0.012727375,1,1.095930000,0.580273000,-0.070491600,0.074148618,-0.238192105,0.966309117,-0.063349772,1,1.048654896,0.399904541,-0.107485133,0.074148618,-0.238192105,0.966309117,-0.063349772,0.000000000,0.000000000
0.423823166,130778.285733041,vr_world,5323,130778.279843333,0.005890167,1,0.790167000,0.680350000,-0.054385700,0.075726431,-0.421000838,-0.902931020,0.041705812,1,0.759243476,0.496092100,-0.093324150,0.075726431,-0.421000838,-0.902931020,0.041705812,5669,130778.279843333,0.005890167,1,1.096450000,0.580020000,-0.070474000,0.074581341,-0.233757948,0.967302705,-0.064189741,1,1.047594145,0.400066163,-0.107432711,0.074581341,-0.233757948,0.967302705,-0.064189741,0.000000000,0.000000000
0.434464208,130778.296374083,vr_world,5323,130778.279843333,0.016531250,1,0.790167000,0.680350000,-0.054385700,0.075726431,-0.421000838,-0.902931020,0.041705812,1,0.759243476,0.496092100,-0.093324150,0.075726431,-0.421000838,-0.902931020,0.041705812,5669,130778.279843333,0.016531250,1,1.096450000,0.580020000,-0.070474000,0.074581341,-0.233757948,0.967302705,-0.064189741,1,1.047594145,0.400066163,-0.107432711,0.074581341,-0.233757948,0.967302705,-0.064189741,0.000000000,0.000000000
0.446820416,130778.308730291,vr_world,5324,130778.298579625,0.010151208,1,0.789926000,0.679587000,-0.052698200,0.084258251,-0.417486401,-0.903516903,0.047569506,1,0.759508020,0.495005533,-0.090485537,0.084258251,-0.417486401,-0.903516903,0.047569506,5670,130778.298579625,0.010151208,1,1.096900000,0.579920000,-0.070318400,0.075380879,-0.230476257,0.968070316,-0.063547468,1,1.046931853,0.400369776,-0.107750122,0.075380879,-0.230476257,0.968070316,-0.063547468,0.000000000,0.000000000
0.457474583,130778.319384458,vr_world,5325,130778.316979041,0.002405709,1,0.788175000,0.676843000,-0.048237000,0.095430452,-0.406465393,-0.907194731,0.051736193,1,0.761028376,0.491761830,-0.086071318,0.095430452,-0.406465393,-0.907194731,0.051736193,5671,130778.316979041,0.002405709,1,1.097820000,0.579817000,-0.070340400,0.074667226,-0.225955899,0.969183246,-0.063659817,1,1.046136675,0.400753474,-0.107774789,0.074667226,-0.225955899,0.969183246,-0.063659817,0.000000000,0.000000000
0.469818541,130778.331728416,vr_world,5325,130778.316979041,0.014749750,1,0.788175000,0.676843000,-0.048237000,0.095430452,-0.406465393,-0.907194731,0.051736193,1,0.761028376,0.491761830,-0.086071318,0.095430452,-0.406465393,-0.907194731,0.051736193,5671,130778.316979041,0.014749750,1,1.097820000,0.579817000,-0.070340400,0.074667226,-0.225955899,0.969183246,-0.063659817,1,1.046136675,0.400753474,-0.107774789,0.074667226,-0.225955899,0.969183246,-0.063659817,0.000000000,0.000000000
0.482194875,130778.344104750,vr_world,5326,130778.335882500,0.008222541,1,0.786723000,0.675008000,-0.044851600,0.099515178,-0.396613952,-0.911172632,0.050581994,1,0.763107604,0.489703682,-0.083942318,0.099515178,-0.396613952,-0.911172632,0.050581994,5672,130778.335882500,0.008222541,1,1.098220000,0.579453000,-0.070222500,0.074115207,-0.223252432,0.969881713,-0.063204033,1,1.045503436,0.400721915,-0.107804286,0.074115207,-0.223252432,0.969881713,-0.063204033,0.000000000,0.000000000
0.493936916,130778.355846791,vr_world,5327,130778.354052291,0.001795542,1,0.785757000,0.673186000,-0.041418900,0.103863221,-0.388121322,-0.914418911,0.049115423,1,0.765074470,0.487821778,-0.081863867,0.103863221,-0.388121322,-0.914418911,0.049115423,5673,130778.354052291,0.001795542,1,1.098580000,0.579014000,-0.070064100,0.074858385,-0.218839161,0.970886598,-0.062328626,1,1.044351016,0.400859158,-0.108225581,0.074858385,-0.218839161,0.970886598,-0.062328626,0.000000000,0.000000000
0.506332291,130778.368242166,vr_world,5327,130778.354052291,0.014190584,1,0.785757000,0.673186000,-0.041418900,0.103863221,-0.388121322,-0.914418911,0.049115423,1,0.765074470,0.487821778,-0.081863867,0.103863221,-0.388121322,-0.914418911,0.049115423,5673,130778.354052291,0.014190584,1,1.098580000,0.579014000,-0.070064100,0.074858385,-0.218839161,0.970886598,-0.062328626,1,1.044351016,0.400859158,-0.108225581,0.074858385,-0.218839161,0.970886598,-0.062328626,0.000000000,0.000000000
0.516643166,130778.378553041,vr_world,5328,130778.373036791,0.005516792,1,0.784602000,0.669038000,-0.036290600,0.111398434,-0.379666331,-0.917012637,0.050315907,1,0.766456418,0.483575402,-0.077494686,0.111398434,-0.379666331,-0.917012637,0.050315907,5674,130778.373036791,0.005516792,1,1.099440000,0.578181000,-0.069602100,0.076979560,-0.209776310,0.972729045,-0.062179189,1,1.042182461,0.401144347,-0.108535349,0.076979560,-0.209776310,0.972729045,-0.062179189,0.000000000,0.000000000
0.528234666,130778.390144541,vr_world,5328,130778.373036791,0.017108334,1,0.784602000,0.669038000,-0.036290600,0.111398434,-0.379666331,-0.917012637,0.050315907,1,0.766456418,0.483575402,-0.077494686,0.111398434,-0.379666331,-0.917012637,0.050315907,5674,130778.373036791,0.017108334,1,1.099440000,0.578181000,-0.069602100,0.076979560,-0.209776310,0.972729045,-0.062179189,1,1.042182461,0.401144347,-0.108535349,0.076979560,-0.209776310,0.972729045,-0.062179189,0.000000000,0.000000000
