t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z,right_gripper_angle_rad,left_gripper_angle_rad
0.420032292,130934.961914083,vr_world,13652,130934.959189541,0.002725125,1,0.716670000,0.692073000,-0.002473950,0.077779262,0.490453339,0.852594857,0.162751097,1,0.683253581,0.529607745,-0.096876363,0.077779262,0.490453339,0.852594857,0.162751097,13998,130934.959189541,0.002725125,1,1.057740000,0.574467000,0.000580192,0.090382051,0.002851420,0.995579403,0.025389113,1,0.937316869,0.446867958,-0.072583677,0.090382051,0.002851420,0.995579403,0.025389113,0.000000000,0.000000000
0.432438042,130934.974319833,vr_world,13652,130934.959189541,0.015130750,1,0.716670000,0.692073000,-0.002473950,0.077779262,0.490453339,0.852594857,0.162751097,1,0.683253581,0.529607745,-0.096876363,0.077779262,0.490453339,0.852594857,0.162751097,13998,130934.959189541,0.015130750,1,1.057740000,0.574467000,0.000580192,0.090382051,0.002851420,0.995579403,0.025389113,1,0.937316869,0.446867958,-0.072583677,0.090382051,0.002851420,0.995579403,0.025389113,0.000000000,0.000000000
0.444841000,130934.986722791,vr_world,13653,130934.977465000,0.009258250,1,0.704623000,0.684453000,-0.000885367,0.094685843,0.492704490,0.844313268,0.188180717,1,0.674342062,0.525332449,-0.101816823,0.094685843,0.492704490,0.844313268,0.188180717,13999,130934.977465000,0.009258250,1,1.058170000,0.575837000,0.002554890,0.090654210,0.006408788,0.995582436,0.023587170,1,0.936827770,0.448920105,-0.070276369,0.090654210,0.006408788,0.995582436,0.023587170,0.000000000,0.000000000
0.456604542,130934.998486333,vr_world,13654,130934.996185041,0.002301959,1,0.698547000,0.680112000,-0.000810504,0.102425461,0.498195692,0.836828877,0.202552483,1,0.668345345,0.523611586,-0.105781471,0.102425461,0.498195692,0.836828877,0.202552483,14000,130934.996185041,0.002301959,1,1.058520000,0.576831000,0.003204700,0.092873948,0.007623824,0.995418934,0.021388152,1,0.937124471,0.449964685,-0.069625971,0.092873948,0.007623824,0.995418934,0.021388152,0.000000000,0.000000000
0.469011584,130935.010893375,vr_world,13654,130934.996185041,0.014708750,1,0.698547000,0.680112000,-0.000810504,0.102425461,0.498195692,0.836828877,0.202552483,1,0.668345345,0.523611586,-0.105781471,0.102425461,0.498195692,0.836828877,0.202552483,14000,130934.996185041,0.014708750,1,1.058520000,0.576831000,0.003204700,0.092873948,0.007623824,0.995418934,0.021388152,1,0.937124471,0.449964685,-0.069625971,0.092873948,0.007623824,0.995418934,0.021388152,0.000000000,0.000000000
0.481421500,130935.023303291,vr_world,13655,130935.014747166,0.008556542,1,0.692180000,0.676576000,-0.002362790,0.113981374,0.500482307,0.833136142,0.205936581,1,0.662546251,0.520011354,-0.107399917,0.113981374,0.500482307,0.833136142,0.205936581,14001,130935.014747166,0.008556542,1,1.058570000,0.577938000,0.003664490,0.093741341,0.006814223,0.995374503,0.019892888,1,0.937466348,0.450686208,-0.068979154,0.093741341,0.006814223,0.995374503,0.019892888,0.000000000,0.000000000
0.493830917,130935.035712708,vr_world,13656,130935.033405291,0.002307959,1,0.679164000,0.668848000,-0.005112230,0.141527042,0.505161547,0.823997240,0.214033772,1,0.651079873,0.512074265,-0.110263353,0.141527042,0.505161547,0.823997240,0.214033772,14002,130935.033405291,0.002307959,1,1.058980000,0.579524000,0.004959580,0.095199346,0.007218638,0.995243194,0.019389708,1,0.937965563,0.452319921,-0.067916000,0.095199346,0.007218638,0.995243194,0.019389708,0.000000000,0.000000000
0.506264125,130935.048145916,vr_world,13656,130935.033405291,0.014741042,1,0.679164000,0.668848000,-0.005112230,0.141527042,0.505161547,0.823997240,0.214033772,1,0.651079873,0.512074265,-0.110263353,0.141527042,0.505161547,0.823997240,0.214033772,14002,130935.033405291,0.014741042,1,1.058980000,0.579524000,0.004959580,0.095199346,0.007218638,0.995243194,0.019389708,1,0.937965563,0.452319921,-0.067916000,0.095199346,0.007218638,0.995243194,0.019389708,0.000000000,0.000000000
0.518649167,130935.060530958,vr_world,13657,130935.051688625,0.008842708,1,0.671177000,0.664089000,-0.007634820,0.160934292,0.505476194,0.817446454,0.224444350,1,0.645814089,0.507696278,-0.114037175,0.160934292,0.505476194,0.817446454,0.224444350,14003,130935.051688625,0.008842708,1,1.059610000,0.580657000,0.005494530,0.095509089,0.008552863,0.995169733,0.021025334,1,0.938340340,0.453995156,-0.067899359,0.095509089,0.008552863,0.995169733,0.021025334,0.000000000,0.000000000
0.531054959,130935.072936750,vr_world,13658,130935.070416291,0.002521542,1,0.663787000,0.658924000,-0.009823380,0.178093834,0.505913180,0.809713090,0.238115838,1,0.641333795,0.503741666,-0.118624700,0.178093834,0.505913180,0.809713090,0.238115838,14004,130935.070416291,0.002521542,1,1.060130000,0.581940000,0.006015600,0.095019135,0.008980347,0.995176109,0.022698676,1,0.938724825,0.455591627,-0.067693780,0.095019135,0.008980347,0.995176109,0.022698676,0.000000000,0.000000000
